item_detail_view_count_for_ads,Artículo detalle Ver cuenta para anuncios,,
is_show_ads_in_item_detail,¿Mostrar anuncios en detalle del artículo?,,
after_item_count_admob_once,Después del artículo cuenta cuenta el admob una vez,,
is_show_admob_inside_list,¿Muestra la lista interior de Admob?,,
blue_mark_size,Tamaño de BlueMark,,
mile,Rango de millas para artículos más cercanos,,
video_duration,Duración del video (milisegundos),,
image_section,Sección de imagen,,
profile_image_size,Tamaño de la imagen del perfil,,
upload_image_size,Sube el tamaño de la imagen,,
chat_image_size,Tamaño de la imagen de chat,,
promote_section,Promover la sección,,
promote_first_choice_day,Promover el primer día de la elección o el día predeterminado,,
promote_second_choice_day,Promover el segundo día de elección,,
promote_third_choice_day,Promover el Día de la Tercera Opción,,
promote_fourth_choice_day,Promover el cuarto día de elección,,
no_filter_with_location_on_map,¿No hay filtro con la ubicación en el mapa?,,
is_show_owner_info,Es mostrar información del propietario?,,
frontend_config_label,Información de configuración frontend,,
map_key,Llave del mapa,,
enable_notification,¿Es la notificación de habilitación?,,
fcm_server_key,Tecla del servidor FCM,,
firebase_web_push_key_pair,Firebase Web Push Tecle par,,
ad_client,Cliente publicitario,,
ad_slot,Ranura ad,,
copy_right,Copiar a la derecha,,
google_play_url,URL de Google Play,,
app_store_url,URL de la tienda de aplicaciones,,
google_setting,Configuración de Google,,
app_store_setting,Configuración de la tienda de aplicaciones,,
banner_src,Banner SRC,,
google_map,Mapa de Google,,
open_street_map,Mapa de calle abierto,,
image_limit,Límite de imagen,,
success_frontend_edit,La configuración de Frontend se ha actualizado con éxito.,,
success_frontend_add,La configuración de Frontend se ha agregado correctamente.,,
show_user_profile,Mostrar perfil de usuario?,,
is_enable_video_setting,¿Habilitar la configuración de video?,,
err_map,Por favor proporcione la clave de mapa,,
err_price_format,Por favor proporcione formato de precio,,
err_fcm_server_key,"Por favor, proporcione la clave del servidor FCM",,
err_firebase_web_push_key_pair,"Por favor, proporcione FIRBASE WEB PUSH PUSH CHEQUES",,
err_ad_client,Por favor proporcione el cliente AD,,
err_copy_right,Por favor proporcione copia a la derecha,,
err_google_play_url,Por favor proporcione la URL de Google Play,,
err_ad_slot,Por favor proporcione la ranura AD,,
err_app_store_url,"Por favor, proporcione la URL de la tienda de aplicaciones",,
err_banner_src,Por favor proporcione Banner SRC,,
err_block_item_loading_limit_zero,El límite de carga del elemento de bloque no puede ser cero,,
err_block_item_loading_limit,"Por favor, proporcione la carga del elemento de bloque",,
err_follower_item_loading_limit_zero,El límite de carga del artículo de seguidor no puede ser cero,,
err_follower_item_loading_limit,"Por favor, proporcione el límite de carga del artículo de seguidor",,
err_block_slider_loading_limit_zero,El límite de carga del control deslizante de bloque no puede ser cero,,
err_feature_item_loading_limit_zero,El límite de carga del elemento de la función no puede ser cero,,
err_feature_item_loading_limit,"Por favor, proporcione el límite de carga del elemento de la función",,
err_discount_item_loading_limit_zero,El límite de carga del elemento de descuento no puede ser cero,,
err_discount_item_loading_limit,"Por favor, proporcione el límite de carga del artículo de descuento",,
err_popular_item_loading_limit_zero,El límite de carga del artículo popular no puede ser cero,,
err_popular_item_loading_limit,"Por favor, proporcione el límite de carga del artículo popular",,
err_recent_item_loading_limit_zero,El límite de carga reciente del artículo no puede ser cero,,
err_recent_item_loading_limit,"Por favor, proporcione el límite de carga reciente del artículo",,
err_item_detail_view_count_for_ads_zero,Artículo Detalle Ver el recuento para anuncios no puede ser cero,,
err_item_detail_view_count_for_ads,POR FAVOR PROPORCIONAR EL ARTÍCULO DE DETALLO CON CUENTA PARA ADS,,
err_after_item_count_admob_once_zero,"Después de la cuenta del tablón del artículo, el admob, una vez no puede ser cero",,
err_after_item_count_admob_once,"Por favor, proporcione después de la cuenta del recuento de artículos una vez",,
err_profile_image_size_zero,El tamaño de la imagen del perfil no puede ser cero,,
err_profile_image_size,"Por favor, proporcione el tamaño de la imagen del perfil",,
err_upload_image_size_zero,Subir el tamaño de la imagen no puede ser cero,,
err_upload_image_size,"Por favor, proporcione el tamaño de la imagen de carga",,
err_blue_mark_size_zero,El tamaño de Bluemark no puede ser cero,,
err_blue_mark_size,Por favor proporcione el tamaño de Bluemark,,
err_video_duration_zero,La duración del video no puede ser cero.,,
err_video_duration,Por favor proporcione la duración del video,,
err_mile_zero,Milla no puede ser cero,,
err_mile,Por favor proporcione milla,,
err_chat_image_size_zero,El tamaño de la imagen de chat no puede ser cero,,
err_chat_image_size,"Por favor, proporcione el tamaño de la imagen de chat",,
ad_post_type,Tipo de publicación.,,
err_ad_post_type,"Por favor, proporcione Tipo de Post.",,
select_ad_post_type,Seleccione AD POST TIPO,,
err_promo_cell_blank_save,"Por favor, proporcione el intervalo celular promovido no.",,
err_promo_cell_zero_save,El intervalo celular promovido no. no puede ser cero,,
promo_cell_interval_no,Intervalo celular promovido No.,,
ad_post_section,Ajuste del tipo publicitario.,,
paid_items,Artículos patrocinados,,
promo_cell_interval_desc,(Los anuncios patrocinados o los anuncios de Google van a mostrar en cada x no de la lista).,,
offline_pkg_bought_edit,Editar paquete sin conexión comprado,,
offline_pkg_bought_search,Buscar paquete sin conexión comprado,,
delete_offline_pkg_label,¿Eliminar paquete de anuncios sin conexión comprado?,,
offline_pkg_delete_message_label,¿Está seguro de eliminar el paquete de anuncios sin conexión que compró?,,
offline_pkg_bought_info,Información del paquete comprado sin conexión,,
bought_user,Usuario comprado,,
currency_label,Divisa,,
success_offline_pkg_delete,El paquete de anuncios sin conexión comprado se ha eliminado correctamente.,,
success_offline_pkg_edit,El paquete de anuncios sin conexión comprado se ha actualizado correctamente.,,
success_offline_pkg_add,El paquete de anuncios sin conexión comprado se ha agregado correctamente.,,
offline_paids,Solicitud de artículos patrocinados sin conexión,,
offline_ad_package_bought_request,Solicitud de compra de paquete de anuncios sin conexión,,
err_block_slider_loading_limit,Proporcione el límite de carga del control deslizante de bloque.,,
err_item_detail_view_count_for_ads,Proporcione el número de detalles del artículo para los anuncios.,,
err_item_detail_view_count_for_ads_zero,El recuento de detalles de elementos para los anuncios no puede ser cero.,,
err_promote_fourth_choice_day,Proporcione promover el cuarto día de elección.,,
err_promote_fourth_choice_day_zero,El día de promoción de la cuarta opción no puede ser cero.,,
err_promote_first_choice_day,Proporcione la promoción del primer día de elección.,,
err_promote_first_choice_day_zero,El día de promoción de la primera opción no puede ser cero.,,
err_promote_second_choice_day,Proporcione promover el segundo día de elección.,,
err_promote_second_choice_day_zero,El día de promoción de la segunda opción no puede ser cero.,,
err_promote_third_choice_day,Proporcione promover el tercer día de elección.,,
err_promote_third_choice_day_zero,El día de promoción de la tercera opción no puede ser cero.,,
success_image_reorder,La imagen se ha reordenado correctamente.,,
unauthorize_reorder_img_edit,No tienes permiso para reordenar esta imagen porque no eres propietario.,,
no_transaction_yet,No puede exportar el archivo CSV porque no hay transacción.,,
package_app_purchase_product_id_label,Paquete en compras de aplicaciones ID de producto,,
package_purchase_type_label,Paquete en el tipo de compras de aplicaciones,,
default_map_section,Sección de mapa predeterminada,,
is_force_login,"¿Está activado el inicio de sesión forzado? (Si esta configuración está ""activada"" cuando se inicia la aplicación, el usuario debe iniciar sesión primero).",,
is_language_config,"¿Está activada la configuración de idioma? (Si esta configuración está ""activada"" cuando se inicia la aplicación, el usuario debe seleccionar el idioma).",,
sold_out_items,Artículos agotados,,
sold_out_items_module,Artículos agotados,,
sold_out_item_view,Ver artículos vendidos,,
item_upload_ui_section,Sección de interfaz de usuario de carga de elementos,,
item_upload_ui1,IU de carga de elementos 1,,
item_upload_ui2,IU de carga de elementos 2,,
price_pkg_desc,(El campo de precio solo se usa para otros pagos que no sean IAP (en la aplicación comprada).),,
currency_pkg_desc,(El campo de moneda solo se usa para otros pagos que no sean IAP (en la aplicación comprada).),,
api_keys,Claves API,,
languages,Idiomas,,
versions,Versiones,,
abouts,Acerca de,,
item_address_label,Dirección,,
lat_label,Latitud,,
lng_label,Longitud,,
data_deletion_policy_url,URL de la política de eliminación de datos,,
paid_configs,Configuración de pago,,
in_app_purchased,Comprado en la aplicación,,
in_app_purchases,Comprado en la aplicación,,
module_groups,Configuración del nombre del menú,,
modules,Configuración del nombre del submenú,,
thumbnail_generators,Generadores de miniaturas,,
image_lists,Listas de imágenes,,
categrories,Categorías,,
subcategories,Subcategorías,,
packages,Paquetes,,
item location townships,Artículo Ubicación Municipios,,
item_location_townships,Artículo Ubicación Municipios,,
items,Elementos,,
item_conditions,Condiciones del artículo,,
deal_options,Opciones de oferta,,
blogs,blogs,,
pendings,Pendientes,,
rejects,Rechazos,,
disables,Desactiva,,
blue_mark_users,Usuarios de marca azul,,
Blue mark users,Usuarios de marca azul,,
user_phone_label,Teléfono,,
popularitems,Artículos populares,,
view,Vista,,
ratings,Calificaciones,,
contacts,Contactos,,
transactions,Actas,,
notis,Notificaciones,,
deeplink_generators,Generadores de enlaces profundos,,
Deeplink generators,Generadores de enlaces profundos,,
